image,damage_id,damage_type,damage_name_ko,pixel_nodes_json,world_center_x_m,world_center_y_m,world_center_z_m,length_px,length_m,width_px,width_m,area_m2,source_image_path,tile_original_paths_json,tile_overlay_paths_json
DJI_20250702150745_0300_V.JPG,D000770,SPL,박락,"[[252.0,510.5],[252.5,510.0],[253.5,509.0],[254.0,508.5],[255.0,507.5],[256.5,507.0],[257.0,506.5],[258.0,505.5],[258.5,505.0],[260.0,504.5],[261.0,503.5],[262.0,503.5],[263.5,503.0],[265.0,502.5],[265.5,502.0],[266.5,501.0],[267.0,500.5],[268.0,499.5],[269.0,498.5],[269.5,498.0],[271.0,497.5],[272.0,496.5],[273.0,496.5],[274.5,496.0],[275.0,495.5],[276.5,495.0],[278.0,494.5],[279.0,494.5],[281.0,494.5],[281.5,494.0],[283.0,493.5],[285.0,493.5],[286.0,493.5],[287.0,492.5],[288.5,492.0],[289.0,491.5],[291.0,491.5],[292.0,491.5],[294.0,491.5],[296.0,491.5],[297.0,491.5],[299.0,491.5],[300.0,490.5],[301.0,490.5],[303.0,490.5],[304.0,490.5],[306.0,490.5],[308.0,490.5],[309.0,490.5],[311.0,490.5],[312.0,490.5],[314.0,490.5],[315.5,490.0],[316.0,489.5],[318.0,489.5],[320.0,489.5],[321.0,489.5],[322.5,490.0],[323.0,490.5],[325.0,490.5],[327.0,490.5],[328.0,490.5],[330.0,490.5],[332.0,490.5],[333.0,490.5],[335.0,490.5],[335.5,491.0],[336.5,492.0],[336.5,494.0],[336.5,495.0],[337.5,496.0],[338.0,496.5],[339.0,497.5],[340.5,498.0],[341.0,498.5],[341.5,500.0],[342.5,501.0],[342.5,502.0],[342.5,504.0],[342.5,505.0],[343.5,506.0],[345.0,506.5],[345.5,507.0],[347.0,507.5],[348.5,507.0],[349.0,506.5],[350.5,506.0],[351.0,505.5],[351.5,504.0],[350.5,503.0],[350.5,502.0],[350.5,500.0],[351.0,498.5],[352.0,498.5],[354.0,498.5],[355.0,498.5],[356.5,499.0],[357.5,500.0],[358.0,500.5],[360.0,500.5],[361.0,500.5],[362.5,501.0],[363.5,502.0],[363.5,503.0],[363.0,504.5],[361.0,504.5],[360.0,504.5],[359.0,503.5],[358.5,504.0],[357.5,505.0],[358.5,506.0],[359.0,506.5],[361.0,506.5],[362.5,506.0],[363.0,505.5],[364.0,504.5],[365.0,504.5],[366.5,505.0],[368.0,505.5],[368.5,506.0],[370.0,506.5],[370.5,506.0],[372.0,505.5],[372.0,504.5],[371.5,504.0],[371.5,502.0],[372.5,501.0],[373.0,500.5],[374.0,499.5],[374.5,499.0],[376.0,498.5],[377.0,497.5],[377.5,497.0],[378.0,495.5],[378.5,494.0],[379.0,493.5],[379.5,492.0],[380.0,491.5],[381.5,491.0],[383.0,490.5],[384.0,490.5],[385.5,490.0],[386.0,489.5],[387.5,489.0],[389.0,488.5],[389.5,488.0],[390.5,487.0],[392.0,486.5],[392.5,486.0],[394.0,485.5],[395.0,485.5],[396.0,484.5],[398.0,484.5],[398.5,484.0],[399.5,483.0],[401.0,482.5],[402.0,482.5],[403.5,482.0],[404.0,481.5],[406.0,481.5],[408.0,481.5],[408.5,481.0],[410.0,480.5],[411.0,480.5],[413.0,480.5],[415.0,480.5],[415.5,480.0],[417.0,479.5],[418.5,479.0],[419.0,478.5],[420.5,478.0],[421.0,477.5],[422.0,476.5],[423.5,476.0],[424.0,475.5],[425.5,475.0],[427.0,474.5],[427.5,474.0],[429.0,473.5],[429.5,473.0],[431.0,472.5],[432.0,471.5],[433.0,471.5],[434.0,470.5],[435.0,469.5],[436.0,469.5],[437.0,468.5],[438.0,468.5],[439.0,467.5],[440.5,467.0],[441.0,466.5],[442.5,466.0],[443.0,465.5],[444.5,465.0],[445.5,464.0],[446.0,463.5],[447.0,462.5],[448.5,462.0],[449.0,461.5],[450.0,460.5],[450.5,460.0],[452.0,459.5],[453.0,458.5],[454.0,458.5],[455.0,457.5],[456.5,457.0],[457.0,456.5],[458.5,456.0],[459.0,455.5],[460.5,455.0],[462.0,454.5],[462.5,454.0],[463.5,453.0],[464.0,452.5],[465.5,452.0],[467.0,451.5],[467.5,451.0],[469.0,450.5],[470.0,449.5],[470.5,449.0],[472.0,448.5],[472.5,448.0],[473.5,447.0],[475.0,446.5],[475.5,446.0],[476.0,444.5],[477.0,443.5],[477.5,443.0],[478.5,442.0],[479.0,441.5],[480.0,440.5],[481.0,439.5],[481.5,439.0],[482.5,438.0],[483.0,437.5],[484.0,436.5],[485.5,436.0],[485.5,435.0],[486.5,434.0],[487.5,433.0],[488.0,432.5],[489.5,432.0],[490.0,431.5],[492.0,431.5],[494.0,431.5],[494.5,431.0],[496.0,430.5],[497.5,430.0],[498.0,429.5],[500.0,429.5],[500.5,429.0],[502.0,428.5],[504.0,428.5],[504.5,428.0],[506.0,427.5],[507.5,427.0]]",243088.4210453,431120.76708984,81.53538656,,,,,1.4923317262,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x00000_y00000.png"",""512원본타일/DJI_20250702150745_0300_V__x00512_y00512.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x00000_y00000.png"",""512모델예측오버레이/DJI_20250702150745_0300_V__x00512_y00512.png""]"
DJI_20250702150745_0300_V.JPG,D000771,SPL,박락,"[[5129.0,446.0],[5130.0,446.0]]",243098.83747101,431087.25302124,82.05425405,,,,,0.0002690979,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x05120_y00000.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x05120_y00000.png""]"
DJI_20250702150745_0300_V.JPG,D000772,SPL,박락,"[[4862.5,509.0],[4862.5,508.0],[4862.5,507.0],[4862.5,506.0],[4862.0,505.5],[4861.0,505.5],[4860.0,505.5],[4859.0,505.5],[4858.0,505.5],[4857.5,506.0],[4857.0,506.5],[4856.5,507.0],[4856.0,507.5],[4855.5,508.0],[4855.0,508.5],[4854.0,508.5],[4853.0,508.5],[4852.5,508.0],[4852.0,507.5],[4851.0,507.5],[4850.5,507.0],[4850.0,506.5],[4849.0,506.5],[4848.5,506.0],[4848.0,505.5],[4847.5,505.0],[4847.0,504.5],[4846.5,504.0],[4846.5,503.0],[4846.5,502.0],[4846.5,501.0],[4846.5,500.0],[4846.0,499.5],[4845.5,499.0],[4846.0,498.5],[4847.0,498.5],[4847.5,498.0],[4848.0,497.5],[4849.0,497.5],[4850.0,497.5],[4851.0,497.5],[4851.5,497.0],[4852.0,496.5],[4853.0,496.5],[4854.0,496.5],[4855.0,496.5],[4856.0,496.5],[4857.0,496.5],[4857.5,496.0],[4858.0,495.5],[4859.0,495.5],[4859.5,495.0],[4859.5,494.0],[4859.5,493.0],[4859.5,492.0],[4859.5,491.0],[4859.5,490.0],[4859.0,489.5],[4858.5,489.0],[4858.5,488.0],[4858.5,487.0],[4858.5,486.0],[4858.5,485.0],[4858.0,484.5],[4857.5,484.0],[4857.0,483.5],[4856.0,483.5],[4855.0,483.5],[4854.5,483.0],[4854.0,482.5],[4853.0,482.5],[4852.0,482.5],[4851.0,482.5],[4850.0,482.5],[4849.0,482.5],[4848.0,482.5],[4847.0,482.5],[4846.0,482.5],[4845.0,482.5],[4844.5,482.0],[4844.0,481.5],[4843.0,481.5],[4842.0,481.5],[4841.0,481.5],[4840.0,481.5],[4839.0,481.5],[4838.5,482.0],[4838.0,482.5],[4837.0,482.5],[4836.5,482.0],[4836.0,481.5],[4835.0,481.5],[4834.0,481.5],[4833.0,481.5],[4832.0,481.5],[4831.0,481.5],[4830.5,482.0],[4830.0,482.5],[4829.0,482.5],[4828.0,482.5],[4827.0,482.5],[4826.0,482.5],[4825.5,482.0],[4825.0,481.5],[4824.0,481.5],[4823.5,481.0],[4823.0,480.5],[4822.5,480.0],[4822.0,479.5],[4821.5,479.0],[4821.0,478.5],[4820.5,478.0],[4820.0,477.5],[4819.5,477.0],[4819.0,476.5],[4818.5,476.0],[4818.0,475.5],[4817.5,475.0],[4817.5,474.0],[4817.0,473.5]]",243097.83030701,431089.29692078,81.68989325,,,,,0.3385435083,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x04608_y00000.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x04608_y00000.png""]"
DJI_20250702150745_0300_V.JPG,D000773,SPL,박락,"[[4093.5,584.0],[4093.0,583.5],[4092.5,583.0],[4092.5,582.0],[4092.5,581.0],[4092.5,580.0],[4092.5,579.0],[4092.5,578.0],[4092.5,577.0],[4092.5,576.0],[4092.5,575.0],[4092.5,574.0],[4092.5,573.0],[4092.5,572.0],[4092.5,571.0],[4092.5,570.0],[4092.5,569.0],[4092.0,568.5],[4091.5,568.0],[4091.5,567.0],[4091.5,566.0],[4091.5,565.0],[4091.5,564.0],[4091.5,563.0],[4091.5,562.0],[4091.5,561.0],[4091.5,560.0],[4091.5,559.0],[4091.5,558.0],[4091.5,557.0],[4091.5,556.0],[4091.5,555.0],[4091.5,554.0],[4091.5,553.0],[4091.5,552.0],[4091.5,551.0],[4091.5,550.0],[4091.5,549.0],[4091.5,548.0],[4091.5,547.0],[4091.5,546.0],[4091.0,545.5],[4090.5,545.0],[4090.5,544.0],[4090.5,543.0],[4090.5,542.0],[4090.5,541.0],[4090.5,540.0],[4090.5,539.0],[4090.5,538.0],[4090.5,537.0],[4090.5,536.0],[4090.5,535.0],[4090.5,534.0],[4090.5,533.0],[4090.5,532.0],[4090.5,531.0],[4090.5,530.0],[4090.0,529.5],[4089.5,529.0],[4089.0,528.5],[4088.0,528.5],[4087.5,529.0],[4087.0,529.5],[4086.0,529.5],[4085.5,529.0],[4085.0,528.5],[4084.0,528.5],[4083.5,528.0],[4084.0,527.5],[4085.0,527.5],[4085.5,527.0],[4086.0,526.5],[4087.0,526.5],[4088.0,526.5],[4089.0,526.5],[4089.5,526.0],[4089.5,525.0],[4089.5,524.0],[4090.0,523.5],[4090.5,523.0],[4090.5,522.0],[4091.0,521.5],[4091.5,521.0],[4091.5,520.0],[4091.0,519.5],[4090.5,519.0],[4090.5,518.0],[4090.0,517.5],[4089.5,517.0],[4089.0,516.5],[4088.0,516.5],[4087.0,516.5],[4086.0,516.5],[4085.0,516.5],[4084.0,516.5],[4083.0,516.5],[4082.0,516.5],[4081.0,516.5],[4080.0,516.5],[4079.5,516.0],[4079.0,515.5],[4078.0,515.5],[4077.5,516.0],[4077.0,516.5],[4076.0,516.5],[4075.5,516.0],[4075.0,515.5],[4074.0,515.5],[4073.0,515.5],[4072.0,515.5],[4071.0,515.5],[4070.0,515.5],[4069.0,515.5],[4068.0,515.5],[4067.0,515.5],[4066.0,515.5],[4065.0,515.5],[4064.0,515.5],[4063.0,515.5],[4062.0,515.5],[4061.0,515.5],[4060.5,515.0],[4060.0,514.5],[4059.0,514.5],[4058.0,514.5],[4057.0,514.5],[4056.0,514.5],[4055.0,514.5],[4054.0,514.5],[4053.0,514.5],[4052.0,514.5],[4051.0,514.5],[4050.5,514.0],[4050.0,513.5],[4049.0,513.5],[4048.0,513.5],[4047.5,513.0],[4047.0,512.5],[4046.0,512.5],[4045.0,512.5]]",243081.70551109,431096.00592804,75.98912668,,,,,0.0297748345,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x04096_y00000.png"",""512원본타일/DJI_20250702150745_0300_V__x03584_y00000.png"",""512원본타일/DJI_20250702150745_0300_V__x03584_y00512.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x04096_y00000.png"",""512모델예측오버레이/DJI_20250702150745_0300_V__x03584_y00000.png"",""512모델예측오버레이/DJI_20250702150745_0300_V__x03584_y00512.png""]"
DJI_20250702150745_0300_V.JPG,D000774,SPL,박락,"[[1915.0,510.5],[1918.5,510.0],[1922.0,508.5],[1927.0,508.5],[1931.0,507.5],[1936.0,507.5],[1940.0,506.5],[1943.0,507.5],[1948.0,507.5],[1952.0,506.5],[1957.0,506.5],[1961.0,507.5],[1965.0,506.5],[1970.0,506.5],[1974.0,506.5],[1979.0,506.5],[1983.0,507.5],[1988.0,507.5],[1993.0,507.5],[1998.0,507.5],[2003.0,507.5],[2007.0,507.5],[2012.0,507.5],[2017.0,507.5],[2022.0,507.5],[2027.0,507.5],[2032.0,507.5],[2037.0,507.5],[2040.0,506.5],[2044.0,505.5],[2048.0,504.5],[2051.0,506.5],[2055.0,507.5],[2059.0,508.5],[2063.5,508.0],[2066.0,508.5],[2071.0,508.5],[2075.5,508.0],[2080.0,507.5],[2085.0,507.5],[2089.0,508.5],[2094.0,508.5],[2098.0,508.5],[2103.0,508.5],[2108.0,508.5],[2113.0,508.5],[2117.0,509.5],[2121.0,510.5],[2125.0,511.5],[2129.0,511.5],[2133.5,511.0],[2137.0,509.5],[2141.0,508.5],[2145.0,509.5],[2150.0,509.5],[2155.0,509.5],[2159.0,509.5],[2164.0,509.5],[2169.0,509.5],[2173.0,508.5],[2178.0,508.5],[2183.0,508.5],[2188.0,508.5],[2192.0,508.5],[2197.0,508.5],[2202.0,508.5],[2206.5,509.0],[2210.5,510.0],[2215.0,510.5],[2217.5,509.0],[2222.0,508.5],[2227.0,508.5],[2231.5,508.0],[2236.0,507.5],[2241.0,507.5],[2246.0,507.5],[2250.0,507.5],[2254.5,508.0],[2259.0,508.5],[2264.0,508.5],[2269.0,508.5],[2273.0,507.5],[2278.0,507.5],[2281.0,506.5],[2286.0,506.5],[2289.5,506.0],[2294.0,506.5],[2298.0,507.5],[2302.0,506.5],[2306.0,505.5],[2310.0,505.5],[2315.0,505.5],[2320.0,505.5],[2325.0,505.5],[2329.0,506.5],[2334.0,506.5],[2338.5,507.0],[2342.0,507.5],[2347.0,507.5],[2351.0,506.5],[2355.0,505.5],[2360.0,505.5],[2364.0,504.5],[2368.0,505.5],[2372.0,505.5],[2377.0,505.5],[2381.0,506.5],[2385.0,507.5],[2390.0,507.5],[2395.0,507.5],[2400.0,507.5],[2404.0,507.5],[2409.0,507.5],[2414.0,507.5],[2418.0,508.5],[2423.0,508.5],[2428.0,508.5],[2433.0,508.5],[2437.0,508.5],[2441.0,507.5],[2446.0,507.5],[2450.0,506.5],[2454.0,505.5],[2457.5,504.0],[2462.0,503.5],[2465.0,502.5],[2469.0,503.5],[2474.0,503.5],[2479.0,503.5],[2484.0,503.5],[2489.0,503.5],[2493.0,503.5],[2498.0,503.5],[2503.0,503.5],[2507.0,504.5],[2511.0,503.5],[2516.0,503.5],[2521.0,503.5],[2524.0,504.5],[2527.5,506.0],[2531.5,507.0],[2535.0,506.5],[2540.0,506.5],[2544.0,507.5],[2549.0,507.5],[2553.0,507.5],[2557.0,506.5],[2559.5,507.0],[2560.5,511.0],[2556.0,511.5],[2551.0,511.5],[2546.0,511.5],[2542.0,511.5],[2537.0,511.5],[2532.0,511.5],[2527.0,511.5],[2522.0,511.5],[2517.0,511.5],[2512.0,511.5],[2508.0,511.5],[2503.0,511.5],[2498.0,511.5],[2493.0,511.5],[2488.0,511.5],[2483.0,511.5],[2478.0,511.5],[2474.0,511.5],[2469.0,511.5],[2464.0,511.5],[2459.0,511.5],[2454.0,511.5],[2449.0,511.5],[2444.0,511.5],[2440.0,511.5],[2435.0,511.5],[2430.0,511.5],[2425.0,511.5],[2420.0,511.5],[2415.0,511.5],[2410.0,511.5],[2406.0,511.5],[2401.0,511.5],[2396.0,511.5],[2391.0,511.5],[2386.0,511.5],[2381.0,511.5],[2376.0,511.5],[2372.0,511.5],[2367.0,511.5],[2362.0,511.5],[2357.0,511.5],[2352.0,511.5],[2347.0,511.5],[2343.0,511.5],[2338.0,511.5],[2333.0,511.5],[2328.0,511.5],[2323.0,511.5],[2318.0,511.5],[2313.0,511.5],[2309.0,511.5],[2304.0,511.5],[2299.0,511.5],[2294.0,511.5],[2289.0,511.5],[2284.0,511.5],[2279.0,511.5],[2275.0,511.5],[2270.0,511.5],[2265.0,511.5],[2260.0,511.5],[2255.0,511.5],[2250.0,511.5],[2245.0,511.5],[2241.0,511.5],[2236.0,511.5],[2231.0,511.5],[2226.0,511.5],[2221.0,511.5],[2216.0,511.5],[2211.0,511.5],[2207.0,511.5],[2202.0,511.5],[2197.0,511.5],[2192.0,511.5],[2187.0,511.5],[2182.0,511.5],[2177.0,511.5],[2173.0,511.5],[2168.0,511.5],[2163.0,511.5],[2158.0,511.5],[2153.0,511.5],[2148.0,511.5],[2143.0,511.5],[2139.0,511.5],[2135.0,512.5],[2130.0,512.5],[2126.0,513.5],[2122.0,512.5],[2117.0,512.5],[2112.0,512.5],[2108.0,512.5],[2103.0,512.5],[2098.0,512.5],[2093.0,512.5],[2088.0,512.5],[2083.0,512.5],[2078.0,512.5],[2075.0,511.5],[2070.0,511.5],[2065.0,511.5],[2060.0,511.5],[2056.0,512.5],[2051.0,512.5],[2047.5,514.0]]",243092.97770691,431107.93984222,81.67421579,,,,,0.3425654947,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x02048_y00000.png"",""512원본타일/DJI_20250702150745_0300_V__x01536_y00000.png"",""512원본타일/DJI_20250702150745_0300_V__x02560_y00000.png"",""512원본타일/DJI_20250702150745_0300_V__x01536_y00512.png"",""512원본타일/DJI_20250702150745_0300_V__x02048_y00512.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x02048_y00000.png"",""512모델예측오버레이/DJI_20250702150745_0300_V__x01536_y00000.png"",""512모델예측오버레이/DJI_20250702150745_0300_V__x02560_y00000.png"",""512모델예측오버레이/DJI_20250702150745_0300_V__x01536_y00512.png"",""512모델예측오버레이/DJI_20250702150745_0300_V__x02048_y00512.png""]"
DJI_20250702150745_0300_V.JPG,D000775,SPL,박락,"[[3511.0,509.5],[3511.5,509.0],[3512.0,508.5],[3512.5,508.0],[3512.5,507.0],[3513.0,506.5],[3513.5,506.0],[3514.0,505.5],[3514.5,505.0],[3515.0,504.5],[3515.5,504.0],[3515.5,503.0],[3516.0,502.5],[3516.5,502.0],[3517.0,501.5],[3517.5,501.0],[3517.5,500.0],[3518.0,499.5],[3518.5,499.0],[3519.0,498.5],[3519.5,498.0],[3520.0,497.5],[3520.5,497.0],[3521.0,496.5],[3521.5,496.0],[3521.5,495.0],[3522.0,494.5],[3522.5,494.0],[3523.0,493.5],[3523.5,493.0],[3523.5,492.0],[3523.5,491.0],[3524.0,490.5],[3524.5,490.0],[3524.5,489.0],[3524.5,488.0],[3525.0,487.5],[3525.5,487.0],[3526.0,486.5],[3526.5,486.0],[3527.0,485.5],[3527.5,485.0],[3527.5,484.0],[3528.0,483.5],[3528.5,483.0],[3528.5,482.0],[3529.0,481.5],[3529.5,481.0],[3530.0,480.5],[3530.5,480.0],[3531.0,479.5],[3531.5,479.0]]",243085.98800468,431098.35151672,77.9243269,,,,,0.014593662,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x03072_y00000.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x03072_y00000.png""]"
DJI_20250702150745_0300_V.JPG,D000776,SPL,박락,"[[3422.5,502.0],[3423.0,502.5],[3423.5,503.0],[3424.0,503.5],[3424.5,504.0],[3425.0,504.5],[3425.5,505.0],[3425.5,506.0],[3426.0,506.5],[3427.0,506.5],[3428.0,506.5],[3428.5,506.0],[3429.0,505.5],[3429.5,505.0],[3430.0,504.5],[3431.0,504.5],[3431.5,505.0],[3431.5,506.0],[3432.0,506.5],[3432.5,507.0],[3433.0,507.5],[3433.5,508.0],[3434.0,508.5],[3435.0,508.5],[3435.5,509.0],[3436.0,509.5],[3437.0,509.5],[3437.5,510.0],[3438.0,510.5]]",243087.69980621,431098.9817276,78.61670923,,,,,0.0050683779,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x03072_y00000.png"",""512원본타일/DJI_20250702150745_0300_V__x03072_y00512.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x03072_y00000.png"",""512모델예측오버레이/DJI_20250702150745_0300_V__x03072_y00512.png""]"
DJI_20250702150745_0300_V.JPG,D000777,SPL,박락,"[[1422.0,512.5],[1421.0,512.5],[1420.0,512.5],[1419.0,512.5],[1418.0,512.5],[1417.0,512.5],[1416.0,512.5],[1415.5,513.0],[1415.0,513.5],[1414.0,513.5],[1413.5,514.0]]",243086.6913662,431111.16583252,79.5813117,,,,,0.0008646544,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x01024_y00512.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x01024_y00512.png""]"
DJI_20250702150745_0300_V.JPG,D000778,SPL,박락,"[[1534.5,518.0],[1534.0,517.5],[1533.5,517.0],[1533.0,516.5],[1532.0,516.5],[1531.5,516.0],[1531.0,515.5],[1530.5,515.0],[1530.0,514.5],[1529.0,514.5],[1528.5,514.0],[1528.0,513.5],[1527.0,513.5],[1526.0,513.5],[1525.5,513.0],[1525.0,512.5],[1524.0,512.5],[1523.0,512.5]]",243087.01851654,431110.54762268,79.6309495,,,,,0.0022351054,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x01024_y00512.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x01024_y00512.png""]"
DJI_20250702150745_0300_V.JPG,D000779,SPL,박락,"[[4544.0,512.0],[4545.0,512.0],[4546.0,512.0],[4547.0,512.0],[4548.0,512.0],[4549.0,512.0],[4550.0,512.0],[4551.0,512.0],[4552.0,512.0],[4553.0,512.0],[4554.0,512.0],[4555.0,512.0]]",243096.71697617,431091.61552429,81.23334455,,,,,0.0009491151,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x04096_y00512.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x04096_y00512.png""]"
DJI_20250702150745_0300_V.JPG,D000780,SPL,박락,"[[4604.5,516.0],[4604.0,515.5],[4603.0,515.5],[4602.0,515.5],[4601.0,515.5],[4600.0,515.5],[4599.0,515.5],[4598.0,515.5],[4597.5,515.0],[4597.0,514.5],[4596.0,514.5],[4595.0,514.5],[4594.0,514.5],[4593.0,514.5],[4592.0,514.5],[4591.0,514.5],[4590.5,514.0],[4590.0,513.5],[4589.0,513.5],[4588.0,513.5],[4587.0,513.5],[4586.0,513.5],[4585.0,513.5],[4584.5,513.0],[4584.0,512.5],[4583.0,512.5],[4582.0,512.5],[4581.0,512.5],[4580.0,512.5],[4579.0,512.5],[4578.0,512.5],[4577.0,512.5],[4576.0,512.5],[4575.0,512.5],[4574.0,512.5],[4573.0,512.5],[4572.0,512.5]]",243096.78931046,431091.29723358,81.21779013,,,,,0.0069950619,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x04096_y00512.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x04096_y00512.png""]"
DJI_20250702150745_0300_V.JPG,D000781,SPL,박락,"[[5065.0,512.0],[5066.0,512.0],[5067.0,512.0],[5068.0,512.0],[5069.0,512.0],[5070.0,512.0]]",243098.06808853,431087.89505005,81.33202124,,,,,0.0004371196,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x04608_y00512.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x04608_y00512.png""]"
DJI_20250702150745_0300_V.JPG,D000782,SPL,박락,"[[5073.0,512.0],[5074.0,512.0],[5075.0,512.0],[5076.0,512.0],[5077.0,512.0],[5078.0,512.0],[5079.0,512.0]]",243098.08034897,431087.83327484,81.32974005,,,,,0.0004810988,원본사진/DJI_20250702150745_0300_V.JPG,"[""512원본타일/DJI_20250702150745_0300_V__x04608_y00512.png""]","[""512모델예측오버레이/DJI_20250702150745_0300_V__x04608_y00512.png""]"
